"Date of Download: 2022-03-20_19:28:59"
"Search Parameters: Data Level:all  Trait List:  Trial List:6893,6631,6605,6632,6606,6332,6635,6943,5337  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","L chromometer value|CO_334:0002065","a chromometer value|CO_334:0002066","apical pubescence visual rating 0-2|CO_334:0000309","b chromometer value|CO_334:0002064","branching level counting|CO_334:0000079","cassava anthractnose disease incidence in 6-month|CO_334:0000181","cassava anthractnose disease severity in 6-month|CO_334:0000184","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava green mite severity first evaluation|CO_334:0000189","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content percentage|CO_334:0000092","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","fufu dry weight in kg|CO_334:0002019","fufu fibre weight in g|CO_334:0002016","fufu initial weight in kg|CO_334:0002013","fufu peel weight in kg|CO_334:0002014","fufu peeled root weight in kg|CO_334:0002015","fufu pressed weight in kg|CO_334:0002018","gari fried weight in kg|CO_334:0002026","gari initial weight in kg|CO_334:0002020","gari mash weight in kg|CO_334:0002023","gari peel weight in kg|CO_334:0002021","gari peeled root weight in kg|CO_334:0002022","gari pressed weight in kg|CO_334:0002024","gari pulverised weight in kg|CO_334:0002025","gari shaft coarse weight in g|CO_334:0002027","gari shaft medium weight in g|CO_334:0002028","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root neck length visual rating 0-7|CO_334:0000022","root number counting|CO_334:0000011","rotted storage root counting|CO_334:0000084","sprout count at one-month|CO_334:0000213","sprout count at six-month|CO_334:0000215","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","starch content percentage|CO_334:0000071","staygreen visual scale 1-9|CO_334:0000224","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","notes"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1344299","TMS19F1003P0013","","plot","1940466","2020-19.GS.C4C.CE.822.IB-plotno127-TMS19F1003P0013","1","8","127","8","","test","","89.60","0.86","0","17.98","2","","","0.20","2","2","0.00","0.00","1","1","5","39.30","5.19","1","176.67","5","13.20","10.60","7.70","","","","","","","","","","","","","","","","0.42","5","7","3","196.67","5","3","26","0","5","","5","0.71","","3","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1348835","TMS19F1081P0090","","plot","1940536","2020-19.GS.C4C.CE.822.IB-plotno128-TMS19F1081P0090","1","8","128","8","","test","","88.08","0.67","0","20.10","3","","","0.00","1","3","0.00","0.00","1","1","5","39.40","5.27","1","140.00","5","13.37","7.40","7.80","","","","","","","","","","","","","","","","0.51","5","7","3","191.67","5","3","14","3","5","","5","0.71","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1346840","TMS19F1057P0010","","plot","1940773","2020-19.GS.C4C.CE.822.IB-plotno129-TMS19F1057P0010","1","8","129","8","","test","","88.45","0.54","1","18.18","3","","","0.00","1","2","0.00","0.00","1","1","5","40.70","4.60","2","146.67","5","11.31","8.00","6.60","","","","","","","","","","","","","","","","0.45","5","7","1","156.67","5","7","9","0","5","","5","0.71","","2","1","3","1","4","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1344937","TMS19F1017P0029","","plot","1940791","2020-19.GS.C4C.CE.822.IB-plotno12-TMS19F1017P0029","1","1","12","1","","test","","86.23","1.29","0","19.21","2","","","0.00","1","4","0.00","0.00","1","1","9","39.00","4.35","1","125.00","5","11.14","12.60","6.50","","","","","","","","","","","","","","","","0.34","7","7","3","216.67","5","3","17","0","5","","5","0.71","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","50153","TMS14F1287P0008","IITA-TMS14F1287P0008","plot","1940269","2020-19.GS.C4C.CE.822.IB-plotno130-TMS14F1287P0008","1","8","130","8","","check","","87.12","1.00","2","19.84","3","","","0.00","1","2","0.00","0.60","1","2","5","39.80","3.07","2","145.00","5","7.71","11.00","4.50","","","","","","","","","","","","","","","","0.29","3","7","3","225.00","5","5","12","0","5","","5","0.71","","2","1","3","1","4","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1350151","TMS19F1115P0074","","plot","1940846","2020-19.GS.C4C.CE.822.IB-plotno131-TMS19F1115P0074","1","8","131","8","","test","","88.18","1.25","2","17.27","2","","","0.00","1","2","1.00","0.25","3","3","5","41.80","8.10","1","113.33","5","19.37","8.70","11.30","","","","","","","","","","","","","","","","0.57","5","7","1","226.67","4","3","20","0","4","","4","0.57","","3","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1936","IITA-TMS-IBA000070","00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070","plot","1940842","2020-19.GS.C4C.CE.822.IB-plotno132-IITA-TMS-IBA000070","1","8","132","8","","check","","87.62","1.06","0","19.03","2","","","0.00","1","2","0.00","0.00","1","1","5","40.90","3.93","1","156.67","5","9.60","9.70","5.60","","","","","","","","","","","","","","","","0.37","3","8","3","215.00","6","3","14","0","6","","6","0.86","","2","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1346863","TMS19F1058P0021","","plot","1940117","2020-19.GS.C4C.CE.822.IB-plotno133-TMS19F1058P0021","1","8","133","8","","test","","88.81","0.69","1","16.21","2","","","0.00","1","3","0.00","0.00","1","1","5","44.30","5.24","1","225.00","5","11.83","11.50","6.90","","","","","","","","","","","","","","","","0.38","7","7","3","250.00","5","3","14","0","5","","5","0.71","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1936","IITA-TMS-IBA000070","00/0070,I000070,IBA000070,IITA-IITA-TMS-IBA000070,IITA-TMS-000070,TMS 00/0070,TMS-70,TMS-I000070,TMS-IBA000070","plot","1940147","2020-19.GS.C4C.CE.822.IB-plotno134-IITA-TMS-IBA000070","1","8","134","8","","check","","","","1","","4","","","0.60","2","2","0.00","0.00","1","1","5","","","1","123.33","5","2.91","8.10","1.70","","","","","","","","","","","","","","","","0.17","3","8","1","231.67","3","3","6","0","6","","5","0.86","","2","1","2","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1346657","TMS19F1051P0022","","plot","1940864","2020-19.GS.C4C.CE.822.IB-plotno135-TMS19F1051P0022","1","8","135","8","","test","","","","2","","5","","","0.00","1","2","0.00","0.00","1","1","5","","","1","106.67","5","8.57","11.40","5.00","","","","","","","","","","","","","","","","0.30","5","7","3","206.67","4","3","8","0","5","","4","0.71","","3","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1348622","TMS19F1080P0001","","plot","1940703","2020-19.GS.C4C.CE.822.IB-plotno136-TMS19F1080P0001","1","8","136","8","","test","","87.78","0.98","2","16.39","4","","","0.00","1","2","0.00","0.00","1","1","5","40.80","5.88","1","60.00","5","14.40","10.00","8.40","","","","","","","","","","","","","","","","0.46","5","7","1","195.00","4","3","15","1","4","","4","0.57","","3","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1346712","TMS19F1052P0010","","plot","1940756","2020-19.GS.C4C.CE.822.IB-plotno137-TMS19F1052P0010","1","8","137","8","","test","","","","2","","3","","","0.00","1","2","0.33","0.00","2","1","5","","","1","135.00","3","6.69","6.50","3.90","","","","","","","","","","","","","","","","0.38","7","8","3","220.00","2","3","19","0","6","","5","0.86","","3","1","2","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1351274","TMS19F1156P0009","","plot","1940674","2020-19.GS.C4C.CE.822.IB-plotno138-TMS19F1156P0009","1","8","138","8","","test","","86.31","2.44","0","33.88","2","","","0.00","1","2","0.00","0.00","1","1","5","34.50","3.96","1","178.33","5","11.49","11.20","6.70","","","","","","","","","","","","","","","","0.37","7","7","3","215.00","4","3","9","0","5","","5","0.71","","2","1","3","2","2","5","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1350671","TMS19F1143P0069","","plot","1940328","2020-19.GS.C4C.CE.822.IB-plotno139-TMS19F1143P0069","1","8","139","8","","test","","87.23","0.94","2","19.13","3","","","0.00","1","2","0.00","0.00","1","1","5","43.90","2.63","1","95.00","5","6.00","7.70","3.50","","","","","","","","","","","","","","","","0.31","5","7","1","211.67","3","3","12","0","4","","4","0.57","","2","1","3","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1350576","TMS19F1142P0003","","plot","1940755","2020-19.GS.C4C.CE.822.IB-plotno13-TMS19F1142P0003","1","1","13","1","","test","","87.81","1.24","0","19.57","2","","","0.00","1","5","0.00","0.00","1","1","5","37.10","4.77","1","160.00","5","12.86","8.60","7.50","","","","","","","","","","","","","","","","0.47","5","8","3","195.00","6","3","25","1","6","","6","0.86","","2","1","1","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1345716","TMS19F1040P0024","","plot","1940767","2020-19.GS.C4C.CE.822.IB-plotno140-TMS19F1040P0024","1","8","140","8","","test","","88.58","0.04","0","20.23","1","","","0.00","1","2","0.00","0.00","1","1","5","36.50","3.88","1","135.00","5","10.63","2.30","6.20","","","","","","","","","","","","","","","","0.73","7","7","3","155.00","4","3","12","0","4","","4","0.57","","3","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1350752","TMS19F1144P0030","","plot","1940847","2020-19.GS.C4C.CE.822.IB-plotno141-TMS19F1144P0030","1","8","141","8","","test","","86.56","0.95","2","18.76","4","","","0.00","1","2","0.00","0.00","1","1","5","42.70","5.05","1","81.67","5","11.83","13.20","6.90","","","","","","","","","","","","","","","","0.34","5","7","1","213.33","7","3","15","0","7","","7","1.00","","3","1","3","1","3","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1347545","TMS19F1066P0046","","plot","1940484","2020-19.GS.C4C.CE.822.IB-plotno142-TMS19F1066P0046","1","8","142","8","","test","","","","0","","3","","","0.00","1","5","1.00","1.00","3","3","5","","","","133.33","5","","7.50","","","","","","","","","","","","","","","","","","5","7","3","178.33","4","","","","6","","6","0.86","","3","","","","","","","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1344763","TMS19F1015P0032","","plot","1940189","2020-19.GS.C4C.CE.822.IB-plotno143-TMS19F1015P0032","1","8","143","8","","test","","87.06","0.84","0","17.46","2","","","0.00","1","3","0.00","0.00","1","1","5","35.00","3.24","1","170.00","5","9.26","5.80","5.40","","","","","","","","","","","","","","","","0.48","5","7","3","190.00","4","3","19","0","4","","4","0.57","","2","1","3","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1351042","TMS19F1152P0009","","plot","1940159","2020-19.GS.C4C.CE.822.IB-plotno144-TMS19F1152P0009","1","8","144","8","","test","","","","1","","2","","","0.00","1","3","0.25","0.00","2","1","5","","","1","127.00","5","3.09","7.40","1.80","","","","","","","","","","","","","","","","0.20","7","7","3","210.00","4","3","3","0","4","","4","0.57","","3","1","2","2","2","5","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1348702","TMS19F1080P0081","","plot","1940688","2020-19.GS.C4C.CE.822.IB-plotno145-TMS19F1080P0081","1","8","145","8","","test","","86.50","0.97","2","17.09","3","","","0.00","1","2","0.00","0.00","1","1","5","43.10","4.88","1","163.33","5","11.31","10.20","6.60","","","","","","","","","","","","","","","","0.39","7","7","3","200.00","7","3","13","0","7","","7","1.00","","3","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1345276","TMS19F1027P0022","","plot","1940524","2020-19.GS.C4C.CE.822.IB-plotno146-TMS19F1027P0022","1","8","146","8","","test","","","","2","","2","","","0.00","1","2","0.00","0.00","1","1","9","","","1","160.00","5","4.29","10.60","2.50","","","","","","","","","","","","","","","","0.19","5","8","3","208.33","5","3","12","1","5","","5","0.71","","2","1","3","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","1940669","2020-19.GS.C4C.CE.822.IB-plotno147-IITA-TMS-IBA980581","1","9","147","9","","check","","87.33","0.57","2","20.78","0","","","0.00","1","3","0.00","0.00","1","1","5","41.10","5.14","1","","3","12.51","14.60","7.30","","","","","","","","","","","","","","","","0.33","5","8","4","185.00","7","3","19","0","7","","5","1.00","","2","1","2","1","2","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1351648","TMS19F1167P0025","","plot","1940849","2020-19.GS.C4C.CE.822.IB-plotno148-TMS19F1167P0025","1","9","148","9","","test","","","","2","","4","","","0.00","1","3","0.20","0.00","2","1","5","","","1","145.00","5","6.17","7.00","3.60","","","","","","","","","","","","","","","","0.34","5","7","1","183.67","5","3","9","0","5","","5","0.71","","2","1","3","2","2","5","2","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1347548","TMS19F1066P0049","","plot","1940607","2020-19.GS.C4C.CE.822.IB-plotno149-TMS19F1066P0049","1","9","149","9","","test","","","","0","","3","","","0.00","1","2","0.60","0.00","3","1","5","","","1","128.33","3","1.71","6.00","1.00","","","","","","","","","","","","","","","","0.14","7","8","3","190.00","5","3","6","0","5","","5","0.71","","2","1","3","1","3","3","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1351211","TMS19F1155P0023","","plot","1940482","2020-19.GS.C4C.CE.822.IB-plotno14-TMS19F1155P0023","1","1","14","1","","test","","89.29","0.27","0","32.87","3","","","0.00","1","3","0.00","0.00","1","1","5","39.80","2.18","1","92.50","5","5.49","4.80","3.20","","","","","","","","","","","","","","","","0.40","5","8","1","177.50","2","3","10","2","2","","2","0.29","","2","1","2","2","2","3","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1351500","TMS19F1163P0006","","plot","1940628","2020-19.GS.C4C.CE.822.IB-plotno150-TMS19F1163P0006","1","9","150","9","","test","","86.21","0.38","0","28.25","3","","","0.00","1","4","0.00","0.00","1","1","5","40.30","3.39","1","178.33","3","8.40","11.20","4.90","","","","","","","","","","","","","","","","0.30","7","8","3","258.33","4","3","14","3","6","","6","0.86","","2","1","2","2","2","3","2","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1345147","TMS19F1023P0005","","plot","1940443","2020-19.GS.C4C.CE.822.IB-plotno151-TMS19F1023P0005","1","9","151","9","","test","","89.44","1.44","2","34.75","5","","","0.00","1","3","1.00","1.00","3","3","5","37.90","1.95","1","165.00","5","5.14","10.50","3.00","","","","","","","","","","","","","","","","0.22","5","7","1","216.67","4","3","10","1","4","","4","0.57","","3","1","3","2","2","5","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1349980","TMS19F1110P0064","","plot","1940142","2020-19.GS.C4C.CE.822.IB-plotno152-TMS19F1110P0064","1","9","152","9","","test","","91.68","-0.24","2","17.65","3","","","0.00","1","2","0.29","0.71","2","3","9","41.10","3.73","1","186.67","3","9.09","6.40","5.30","","","","","","","","","","","","","","","","0.45","7","8","3","231.67","7","3","16","0","7","","7","1.00","","3","1","3","1","2","5","1","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1344997","TMS19F1017P0089","","plot","1940120","2020-19.GS.C4C.CE.822.IB-plotno153-TMS19F1017P0089","1","9","153","9","","test","","91.16","0.15","0","18.04","3","","","0.00","1","2","0.00","0.00","1","1","5","44.40","8.75","1","153.33","5","19.71","15.60","11.50","","","","","","","","","","","","","","","","0.42","7","7","3","238.33","7","3","35","1","7","","7","1.00","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1346644","TMS19F1051P0009","","plot","1940743","2020-19.GS.C4C.CE.822.IB-plotno154-TMS19F1051P0009","1","9","154","9","","test","","","","0","","","","","0.00","1","3","0.60","0.00","2","1","5","","","","","5","","4.50","","","","","","","","","","","","","","","","","","5","7","","","2","","","","5","","5","0.71","","","","","","","","","3","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","1344265","TMS19F1002P0001","","plot","1940844","2020-19.GS.C4C.CE.822.IB-plotno155-TMS19F1002P0001","1","9","155","9","","test","","91.07","0.47","2","19.84","3","","","0.00","1","3","0.00","0.00","1","1","5","43.50","5.67","1","130.00","5","13.03","10.70","7.60","","","","","","","","","","","","","","","","0.42","7","8","1","215.00","6","3","15","1","6","","6","0.86","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6943","19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","RCBD","1","2.5","0.206","no","no","2019-October-11","","3","Ibadan","29557","IITA-TMS-IBA070593","07/0593,70593,I070593,Sunshine,TMS 07/0593,TMS-I070593","plot","1940152","2020-19.GS.C4C.CE.822.IB-plotno156-IITA-TMS-IBA070593","1","9","156","9","","check","","84.40","5.58","0","37.01","3","","","0.00","1","3","0.00","0.00","1","1","5","33.00","1.41","1","86.67","5","4.29","11.50","2.50","","","","","","","","","","","","","","","","0.18","5","3","2","201.67","7","3","9","0","7","","7","1.00","","3","1","3","2","2","5","3","3","TZMRK180001_1-1"
